town_name;cld_year;week_number;wd_total;wda_total;qty_total
Омск;1999;35;1996;;1182500
Омск;1999;36;2106;;1182500
Омск;1999;37;2807;;1182500
Омск;1999;38;4356;;1182500
Омск;1999;39;5351;;1182500
Омск;1999;40;5945;;1182500
Омск;1999;41;5463;;1182500
Омск;1999;42;6171;;1182500
Омск;1999;43;6198;;1182500
Омск;1999;44;6538;;1182500
Омск;1999;45;5889;;1182500
Омск;1999;46;5050;;1182500
Омск;1999;47;5619;;1182500
Омск;1999;48;6163;;1182500
Омск;1999;49;6569;;1182500
Омск;1999;50;6487;;1182500
Омск;1999;51;5438;;1182500
Омск;1999;52;5404;;1182500
Омск;2000;1;3699;;1182070
Омск;2000;2;2475;;1182070
Омск;2000;3;6026;;1182070
Омск;2000;4;10883;Э;1182070
Омск;2000;5;19206;Э;1182070
Омск;2000;6;19043;Э;1182070
Омск;2000;7;16259;Э;1182070
Омск;2000;8;11292;Э;1182070
Омск;2000;9;7857;;1182070
Омск;2000;10;6255;;1182070
Омск;2000;11;4813;;1182070
Омск;2000;12;6211;;1182070
Омск;2000;13;6193;;1182070
Омск;2000;14;5748;;1182070
Омск;2000;15;5355;;1182070
Омск;2000;16;5540;;1182070
Омск;2000;17;5132;;1182070
Омск;2000;18;5325;;1182070
Омск;2000;19;4157;;1182070
Омск;2000;20;3223;;1182070
Омск;2000;21;4262;;1182070
Омск;2000;22;4167;;1182070
Омск;2000;23;3471;;1182070
Омск;2000;24;2851;;1182070
Омск;2000;25;2278;;1182070
Омск;2000;26;2062;;1182070
Омск;2000;27;2169;;1182070
Омск;2000;28;1818;;1182070
Омск;2000;29;1864;;1182070
Омск;2000;30;1956;;1182070
Омск;2000;31;2052;;1182070
Омск;2000;32;1787;;1182070
Омск;2000;33;2108;;1182070
Омск;2000;34;2143;;1182070
Омск;2000;35;2270;;1182070
Омск;2000;36;2518;;1182070
Омск;2000;37;3163;;1182070
Омск;2000;38;4697;;1182070
Омск;2000;39;5447;;1182070
Омск;2000;40;6022;;1182070
Омск;2000;41;6137;;1182070
Омск;2000;42;6623;;1182070
Омск;2000;43;6406;;1182070
Омск;2000;44;6985;;1182070
Омск;2000;45;7122;;1182070
Омск;2000;46;4552;;1182070
Омск;2000;47;7507;;1182070
Омск;2000;48;8229;;1182070
Омск;2000;49;8803;;1182070
Омск;2000;50;9579;;1182070
Омск;2000;51;5602;;1182070
Омск;2000;52;6908;;1182070
Омск;2000;53;5251;;1182070
Омск;2001;1;3396;;1182070
Омск;2001;2;4441;;1182070
Омск;2001;3;7676;Э;1182070
Омск;2001;4;17272;Э;1182070
Омск;2001;5;18553;Э;1182070
Омск;2001;6;12524;Э;1182070
Омск;2001;7;8580;;1182070
Омск;2001;8;6357;;1182070
Омск;2001;9;5626;;1182070
Омск;2001;10;4204;;1182070
Омск;2001;11;5432;;1182070
Омск;2001;12;5073;;1182070
Омск;2001;13;4157;;1182070
Омск;2001;14;4448;;1182070
Омск;2001;15;4363;;1182070
Омск;2001;16;4887;;1182070
Омск;2001;17;5094;;1182070
Омск;2001;18;3050;;1182070
Омск;2001;19;3422;;1182070
Омск;2001;20;3897;;1182070
Омск;2001;21;4016;;1182070
Омск;2001;22;3459;;1182070
Омск;2001;23;3163;;1182070
Омск;2001;24;2014;;1182070
Омск;2001;25;2710;;1182070
Омск;2001;26;2451;;1182070
Омск;2001;27;2248;;1182070
Омск;2001;28;2253;;1182070
Омск;2001;29;2023;;1182070
Омск;2001;30;2156;;1182070
Омск;2001;31;2158;;1182070
Омск;2001;32;2113;;1182070
Омск;2001;33;1957;;1182070
Омск;2001;34;2165;;1182070
Омск;2001;35;2248;;1182070
Омск;2001;36;2644;;1182070
Омск;2001;37;4140;;1182070
Омск;2001;38;6397;;1182070
Омск;2001;39;5810;;1182070
Омск;2001;40;6769;;1182070
Омск;2001;41;6785;;1182070
Омск;2001;42;6158;;1182070
Омск;2001;43;6199;;1182070
Омск;2001;44;5958;;1182070
Омск;2001;45;4282;;1182070
Омск;2001;46;5024;;1182070
Омск;2001;47;6188;;1182070
Омск;2001;48;7129;;1182070
Омск;2001;49;7248;;1182070
Омск;2001;50;6542;;1182070
Омск;2001;51;7778;;1182070
Омск;2001;52;7441;;1182070
Омск;2002;1;3927;;1166072
Омск;2002;2;6087;;1166072
Омск;2002;3;9983;;1166072
Омск;2002;4;14656;Э;1166072
Омск;2002;5;17962;Э;1166072
Омск;2002;6;14230;Э;1166072
Омск;2002;7;10860;Э;1166072
Омск;2002;8;8298;;1166072
Омск;2002;9;5691;;1166072
Омск;2002;10;4248;;1166072
Омск;2002;11;5201;;1166072
Омск;2002;12;5215;;1166072
Омск;2002;13;4602;;1166072
Омск;2002;14;4878;;1166072
Омск;2002;15;4932;;1166072
Омск;2002;16;4875;;1166072
Омск;2002;17;5538;;1166072
Омск;2002;18;2380;;1166072
Омск;2002;19;3146;;1166072
Омск;2002;20;3639;;1166072
Омск;2002;21;3956;;1166072
Омск;2002;22;3210;;1166072
Омск;2002;23;3397;;1166072
Омск;2002;24;2874;;1166072
Омск;2002;25;2894;;1166072
Омск;2002;26;2644;;1166072
Омск;2002;27;2411;;1166072
Омск;2002;28;2390;;1166072
Омск;2002;29;2327;;1166072
Омск;2002;30;2428;;1166072
Омск;2002;31;2174;;1166072
Омск;2002;32;2452;;1166072
Омск;2002;33;2556;;1166072
Омск;2002;34;2992;;1166072
Омск;2002;35;2941;;1166072
Омск;2002;36;3035;;1166072
Омск;2002;37;4006;;1166072
Омск;2002;38;5511;;1166072
Омск;2002;39;6156;;1166072
Омск;2002;40;6156;;1166072
Омск;2002;41;5379;;1166072
Омск;2002;42;5867;;1166072
Омск;2002;43;6584;;1166072
Омск;2002;44;7541;;1166072
Омск;2002;45;4565;;1166072
Омск;2002;46;6432;;1166072
Омск;2002;47;7152;;1166072
Омск;2002;48;8323;;1166072
Омск;2002;49;8275;;1166072
Омск;2002;50;7228;;1166072
Омск;2002;51;7438;;1166072
Омск;2002;52;7004;;1166072
Омск;2003;1;6342;;1151500
Омск;2003;2;8363;Э;1151500
Омск;2003;3;13394;Э;1151500
Омск;2003;4;14048;Э;1151500
Омск;2003;5;10670;Э;1151500
Омск;2003;6;7739;Э;1151500
Омск;2003;7;6951;;1151500
Омск;2003;8;6945;;1151500
Омск;2003;9;6751;;1151500
Омск;2003;10;6130;;1151500
Омск;2003;11;6341;;1151500
Омск;2003;12;7127;;1151500
Омск;2003;13;6218;;1151500
Омск;2003;14;5964;;1151500
Омск;2003;15;6215;;1151500
Омск;2003;16;5954;;1151500
Омск;2003;17;6136;;1151500
Омск;2003;18;3955;;1151500
Омск;2003;19;3684;;1151500
Омск;2003;20;4511;;1151500
Омск;2003;21;4162;;1151500
Омск;2003;22;3555;;1151500
Омск;2003;23;3098;;1151500
Омск;2003;24;2161;;1151500
Омск;2003;25;3112;;1151500
Омск;2003;26;2749;;1151500
Омск;2003;27;2363;;1151500
Омск;2003;28;2336;;1151500
Омск;2003;29;2662;;1151500
Омск;2003;30;2783;;1151500
Омск;2003;31;2649;;1151500
Омск;2003;32;2573;;1151500
Омск;2003;33;2751;;1151500
Омск;2003;34;2649;;1151500
Омск;2003;35;2983;;1151500
Омск;2003;36;3025;;1151500
Омск;2003;37;3813;;1151500
Омск;2003;38;5038;;1151500
Омск;2003;39;6433;;1151500
Омск;2003;40;6816;;1151500
Омск;2003;41;6860;;1151500
Омск;2003;42;6356;;1151500
Омск;2003;43;6753;;1151500
Омск;2003;44;5657;;1151500
Омск;2003;45;4225;;1151500
Омск;2003;46;5025;;1151500
Омск;2003;47;5312;;1151500
Омск;2003;48;6631;;1151500
Омск;2003;49;6477;;1151500
Омск;2003;50;5531;;1151500
Омск;2003;51;6881;;1151500
Омск;2003;52;7071;;1151500
Омск;2004;1;4606;;1154000
Омск;2004;2;7619;Э;1154000
Омск;2004;3;10386;Э;1154000
Омск;2004;4;12262;Э;1154000
Омск;2004;5;9963;Э;1154000
Омск;2004;6;7941;;1154000
Омск;2004;7;7242;;1154000
Омск;2004;8;7158;;1154000
Омск;2004;9;5917;;1154000
Омск;2004;10;5478;;1154000
Омск;2004;11;4892;;1154000
Омск;2004;12;5475;;1154000
Омск;2004;13;5144;;1154000
Омск;2004;14;4857;;1154000
Омск;2004;15;5296;;1154000
Омск;2004;16;6041;;1154000
Омск;2004;17;6170;;1154000
Омск;2004;18;6022;;1154000
Омск;2004;19;3845;;1154000
Омск;2004;20;3865;;1154000
Омск;2004;21;4532;;1154000
Омск;2004;22;3700;;1154000
Омск;2004;23;2699;;1154000
Омск;2004;24;2660;;1154000
Омск;2004;25;2438;;1154000
Омск;2004;26;2885;;1154000
Омск;2004;27;2597;;1154000
Омск;2004;28;2378;;1154000
Омск;2004;29;2298;;1154000
Омск;2004;30;2315;;1154000
Омск;2004;31;2351;;1154000
Омск;2004;32;2181;;1154000
Омск;2004;33;2267;;1154000
Омск;2004;34;2657;;1154000
Омск;2004;35;2437;;1154000
Омск;2004;36;2755;;1154000
Омск;2004;37;3571;;1154000
Омск;2004;38;4300;;1154000
Омск;2004;39;5779;;1154000
Омск;2004;40;5935;;1154000
Омск;2004;41;5389;;1154000
Омск;2004;42;5746;;1154000
Омск;2004;43;5793;;1154000
Омск;2004;44;6174;;1154000
Омск;2004;45;5772;;1154000
Омск;2004;46;5105;;1154000
Омск;2004;47;6363;;1154000
Омск;2004;48;6837;;1154000
Омск;2004;49;6895;;1154000
Омск;2004;50;7147;;1154000
Омск;2004;51;6338;;1154000
Омск;2004;52;6742;;1154000
Омск;2005;1;4954;;1145200
Омск;2005;2;1846;;1145200
Омск;2005;3;5259;;1145200
Омск;2005;4;5446;;1145200
Омск;2005;5;5899;;1145200
Омск;2005;6;7038;;1145200
Омск;2005;7;8135;Э;1145200
Омск;2005;8;12406;Э;1145200
Омск;2005;9;10286;Э;1145200
Омск;2005;10;10693;Э;1145200
Омск;2005;11;5760;;1145200
Омск;2005;12;7319;;1145200
Омск;2005;13;7408;;1145200
Омск;2005;14;6923;;1145200
Омск;2005;15;6598;;1145200
Омск;2005;16;6389;;1145200
Омск;2005;17;6232;;1145200
Омск;2005;18;5897;;1145200
Омск;2005;19;4486;;1145200
Омск;2005;20;4000;;1145200
Омск;2005;21;4826;;1145200
Омск;2005;22;4037;;1145200
Омск;2005;23;4009;;1145200
Омск;2005;24;2995;;1145200
Омск;2005;25;2459;;1145200
Омск;2005;26;2987;;1145200
Омск;2005;27;2781;;1145200
Омск;2005;28;2300;;1145200
Омск;2005;29;2359;;1145200
Омск;2005;30;2545;;1145200
Омск;2005;31;2736;;1145200
Омск;2005;32;2394;;1145200
Омск;2005;33;2301;;1145200
Омск;2005;34;2491;;1145200
Омск;2005;35;2893;;1145200
Омск;2005;36;3015;;1145200
Омск;2005;37;3255;;1145200
Омск;2005;38;4891;;1145200
Омск;2005;39;5728;;1145200
Омск;2005;40;5915;;1145200
Омск;2005;41;6105;;1145200
Омск;2005;42;5745;;1145200
Омск;2005;43;5818;;1145200
Омск;2005;44;5438;;1145200
Омск;2005;45;5085;;1145200
Омск;2005;46;5309;;1145200
Омск;2005;47;5259;;1145200
Омск;2005;48;5685;;1145200
Омск;2005;49;6471;;1145200
Омск;2005;50;6159;;1145200
Омск;2005;51;6515;;1145200
Омск;2005;52;5970;;1145200
Омск;2006;1;5061;;1142773
Омск;2006;2;2033;;1142773
Омск;2006;3;5162;;1142773
Омск;2006;4;5344;;1142773
Омск;2006;5;5039;;1142773
Омск;2006;6;5577;;1142773
Омск;2006;7;4780;;1142773
Омск;2006;8;5287;;1142773
Омск;2006;9;4801;;1142773
Омск;2006;10;6415;;1142773
Омск;2006;11;5088;;1142773
Омск;2006;12;5839;;1142773
Омск;2006;13;5854;;1142773
Омск;2006;14;6392;;1142773
Омск;2006;15;6559;;1142773
Омск;2006;16;6980;;1142773
Омск;2006;17;7793;Э;1142773
Омск;2006;18;7412;Э;1142773
Омск;2006;19;6137;Э;1142773
Омск;2006;20;5783;Э;1142773
Омск;2006;21;6569;Э;1142773
Омск;2006;22;6902;Э;1142773
Омск;2006;23;5535;Э;1142773
Омск;2006;24;4020;;1142773
Омск;2006;25;2962;;1142773
Омск;2006;26;2760;;1142773
Омск;2006;27;2280;;1142773
Омск;2006;28;1805;;1142773
Омск;2006;29;1801;;1142773
Омск;2006;30;2038;;1142773
Омск;2006;31;2268;;1142773
Омск;2006;32;2277;;1142773
Омск;2006;33;2380;;1142773
Омск;2006;34;2536;;1142773
Омск;2006;35;2484;;1142773
Омск;2006;36;2848;;1142773
Омск;2006;37;3093;;1142773
Омск;2006;38;3651;;1142773
Омск;2006;39;4696;;1142773
Омск;2006;40;5575;;1142773
Омск;2006;41;5605;;1142773
Омск;2006;42;6480;;1142773
Омск;2006;43;7049;;1142773
Омск;2006;44;6725;;1142773
Омск;2006;45;6814;;1142773
Омск;2006;46;4880;;1142773
Омск;2006;47;5285;;1142773
Омск;2006;48;6049;;1142773
Омск;2006;49;6954;;1142773
Омск;2006;50;6631;;1142773
Омск;2006;51;6481;;1142773
Омск;2006;52;5892;;1142773
Омск;2006;53;5302;;1142773
Омск;2007;1;2773;;1138822
Омск;2007;2;5221;;1138822
Омск;2007;3;5509;;1138822
Омск;2007;4;6386;;1138822
Омск;2007;5;8189;Э;1138822
Омск;2007;6;9086;Э;1138822
Омск;2007;7;9887;Э;1138822
Омск;2007;8;9012;Э;1138822
Омск;2007;9;9723;Э;1138822
Омск;2007;10;6950;;1138822
Омск;2007;11;7560;;1138822
Омск;2007;12;6561;;1138822
Омск;2007;13;5915;;1138822
Омск;2007;14;5208;;1138822
Омск;2007;15;5124;;1138822
Омск;2007;16;4819;;1138822
Омск;2007;17;5439;;1138822
Омск;2007;18;3483;;1138822
Омск;2007;19;3867;;1138822
Омск;2007;20;4466;;1138822
Омск;2007;21;4060;;1138822
Омск;2007;22;4085;;1138822
Омск;2007;23;3865;;1138822
Омск;2007;24;2473;;1138822
Омск;2007;25;2712;;1138822
Омск;2007;26;2551;;1138822
Омск;2007;27;1950;;1138822
Омск;2007;28;1986;;1138822
Омск;2007;29;2258;;1138822
Омск;2007;30;2383;;1138822
Омск;2007;31;2539;;1138822
Омск;2007;32;2674;;1138822
Омск;2007;33;2726;;1138822
Омск;2007;34;2843;;1138822
Омск;2007;35;2958;;1138822
Омск;2007;36;2995;;1138822
Омск;2007;37;3730;;1138822
Омск;2007;38;4741;;1138822
Омск;2007;39;4990;;1138822
Омск;2007;40;6345;;1138822
Омск;2007;41;6472;;1138822
Омск;2007;42;7070;;1138822
Омск;2007;43;6468;;1138822
Омск;2007;44;5956;;1138822
Омск;2007;45;4510;;1138822
Омск;2007;46;6061;;1138822
Омск;2007;47;5914;;1138822
Омск;2007;48;6482;;1138822
Омск;2007;49;6033;;1138822
Омск;2007;50;6349;;1138822
Омск;2007;51;6209;;1138822
Омск;2007;52;6051;;1138822
Омск;2008;1;2628;;1134773
Омск;2008;2;4654;;1134773
Омск;2008;3;6052;;1134773
Омск;2008;4;6253;;1134773
Омск;2008;5;6794;;1134773
Омск;2008;6;6703;;1134773
Омск;2008;7;7728;;1134773
Омск;2008;8;8376;;1134773
Омск;2008;9;8117;;1134773
Омск;2008;10;9801;Э;1134773
Омск;2008;11;8989;Э;1134773
Омск;2008;12;10041;Э;1134773
Омск;2008;13;8986;Э;1134773
Омск;2008;14;7733;;1134773
Омск;2008;15;6465;;1134773
Омск;2008;16;6249;;1134773
Омск;2008;17;6457;;1134773
Омск;2008;18;5309;;1134773
Омск;2008;19;4278;;1134773
Омск;2008;20;4111;;1134773
Омск;2008;21;3834;;1134773
Омск;2008;22;3559;;1134773
Омск;2008;23;3422;;1134773
Омск;2008;24;2224;;1134773
Омск;2008;25;2678;;1134773
Омск;2008;26;2531;;1134773
Омск;2008;27;2541;;1134773
Омск;2008;28;2183;;1134773
Омск;2008;29;2255;;1134773
Омск;2008;30;2021;;1134773
Омск;2008;31;2032;;1134773
Омск;2008;32;2150;;1134773
Омск;2008;33;2168;;1134773
Омск;2008;34;2346;;1134773
Омск;2008;35;2763;;1134773
Омск;2008;36;2339;;1134773
Омск;2008;37;4091;;1134773
Омск;2008;38;6104;;1134773
Омск;2008;39;5937;;1134773
Омск;2008;40;6098;;1134773
Омск;2008;41;5435;;1134773
Омск;2008;42;5619;;1134773
Омск;2008;43;5233;;1134773
Омск;2008;44;5021;;1134773
Омск;2008;45;4377;;1134773
Омск;2008;46;4650;;1134773
Омск;2008;47;4934;;1134773
Омск;2008;48;5410;;1134773
Омск;2008;49;5531;;1134773
Омск;2008;50;5616;;1134773
Омск;2008;51;5973;;1134773
Омск;2008;52;5104;;1134773
Омск;2009;1;2637;;1131100
Омск;2009;2;2727;;1131100
Омск;2009;3;4481;;1131100
Омск;2009;4;4730;;1131100
Омск;2009;5;5383;;1131100
Омск;2009;6;5632;;1131100
Омск;2009;7;6896;;1131100
Омск;2009;8;6323;;1131100
Омск;2009;9;8609;;1131100
Омск;2009;10;7804;;1131100
Омск;2009;11;9144;Э;1131100
Омск;2009;12;9526;Э;1131100
Омск;2009;13;7297;;1131100
Омск;2009;14;6102;;1131100
Омск;2009;15;5306;;1131100
Омск;2009;16;5514;;1131100
Омск;2009;17;5377;;1131100
Омск;2009;18;4861;;1131100
Омск;2009;19;4998;;1131100
Омск;2009;20;4683;;1131100
Омск;2009;21;4817;;1131100
Омск;2009;22;4419;;1131100
Омск;2009;23;3848;;1131100
Омск;2009;24;3116;;1131100
Омск;2009;25;3271;;1131100
Омск;2009;26;2838;;1131100
Омск;2009;27;2569;;1131100
Омск;2009;28;2157;;1131100
Омск;2009;29;1976;;1131100
Омск;2009;30;2092;;1131100
Омск;2009;31;2072;;1131100
Омск;2009;32;2418;;1131100
Омск;2009;33;2629;;1131100
Омск;2009;34;2591;;1131100
Омск;2009;35;2527;;1131100
Омск;2009;36;3049;;1131100
Омск;2009;37;3998;;1131100
Омск;2009;38;5071;;1131100
Омск;2009;39;5912;;1131100
Омск;2009;40;6739;;1131100
Омск;2009;41;5918;;1131100
Омск;2009;42;5986;;1131100
Омск;2009;43;6043;;1131100
Омск;2009;44;6237;;1131100
Омск;2009;45;6267;;1131100
Омск;2009;46;10533;Э;1131100
Омск;2009;47;17954;Э;1131100
Омск;2009;48;22177;Э;1131100
Омск;2009;49;13027;Э;1131100
Омск;2009;50;8632;Э;1131100
Омск;2009;51;7706;Э;1131100
Омск;2009;52;7394;;1131100
Омск;2010;1;5785;;1127675
Омск;2010;2;5104;;1127675
Омск;2010;3;6184;;1127675
Омск;2010;4;6858;;1127675
Омск;2010;5;6882;;1127675
Омск;2010;6;6883;;1127675
Омск;2010;7;7330;;1127675
Омск;2010;8;7077;;1127675
Омск;2010;9;6662;;1127675
Омск;2010;10;5876;;1127675
Омск;2010;11;6225;;1127675
Омск;2010;12;6125;;1127675
Омск;2010;13;5931;;1127675
Омск;2010;14;5822;;1127675
Омск;2010;15;5729;;1127675
Омск;2010;16;5935;;1127675
Омск;2010;17;6251;;1127675
Омск;2010;18;5283;;1127675
Омск;2010;19;4848;;1127675
Омск;2010;20;5158;;1127675
Омск;2010;21;5620;;1127675
Омск;2010;22;4337;;1127675
Омск;2010;23;4474;;1127675
Омск;2010;24;3559;;1127675
Омск;2010;25;3054;;1127675
Омск;2010;26;2910;;1127675
Омск;2010;27;2686;;1127675
Омск;2010;28;2738;;1127675
Омск;2010;29;2385;;1127675
Омск;2010;30;2647;;1127675
Омск;2010;31;2781;;1127675
Омск;2010;32;2657;;1127675
Омск;2010;33;2808;;1127675
Омск;2010;34;2860;;1127675
Омск;2010;35;3130;;1127675
Омск;2010;36;3180;;1127675
Омск;2010;37;4272;;1127675
Омск;2010;38;5962;;1127675
Омск;2010;39;6582;;1127675
Омск;2010;40;6775;;1127675
Омск;2010;41;6111;;1127675
Омск;2010;42;5967;;1127675
Омск;2010;43;5566;;1127675
Омск;2010;44;5081;;1127675
Омск;2010;45;4097;;1127675
Омск;2010;46;5288;;1127675
Омск;2010;47;5240;;1127675
Омск;2010;48;5834;;1127675
Омск;2010;49;6773;;1127675
Омск;2010;50;7108;;1127675
Омск;2010;51;7761;;1127675
Омск;2010;52;7382;;1127675
Омск;2011;1;6299;;1153976
Омск;2011;2;4861;;1153976
Омск;2011;3;8517;;1153976
Омск;2011;4;15018;Э;1153976
Омск;2011;5;22194;Э;1153976
Омск;2011;6;15179;Э;1153976
Омск;2011;7;8644;;1153976
Омск;2011;8;6781;;1153976
Омск;2011;9;5697;;1153976
Омск;2011;10;6890;;1153976
Омск;2011;11;6508;;1153976
Омск;2011;12;7532;;1153976
Омск;2011;13;7205;;1153976
Омск;2011;14;6456;;1153976
Омск;2011;15;5317;;1153976
Омск;2011;16;5140;;1153976
Омск;2011;17;4741;;1153976
Омск;2011;18;4466;;1153976
Омск;2011;19;3873;;1153976
Омск;2011;20;4364;;1153976
Омск;2011;21;4527;;1153976
Омск;2011;22;4143;;1153976
Омск;2011;23;3640;;1153976
Омск;2011;24;2667;;1153976
Омск;2011;25;2644;;1153976
Омск;2011;26;2533;;1153976
Омск;2011;27;2298;;1153976
Омск;2011;28;2474;;1153976
Омск;2011;29;2546;;1153976
Омск;2011;30;2084;;1153976
Омск;2011;31;2267;;1153976
Омск;2011;32;2625;;1153976
Омск;2011;33;2248;;1153976
Омск;2011;34;2704;;1153976
Омск;2011;35;2865;;1153976
Омск;2011;36;2821;;1153976
Омск;2011;37;3415;;1153976
Омск;2011;38;5409;;1153976
Омск;2011;39;6278;;1153976
Омск;2011;40;6439;;1153976
Омск;2011;41;6163;;1153976
Омск;2011;42;6237;;1153976
Омск;2011;43;6736;;1153976
Омск;2011;44;6607;;1153976
Омск;2011;45;5592;;1153976
Омск;2011;46;6257;;1153976
Омск;2011;47;6919;;1153976
Омск;2011;48;7357;;1153976
Омск;2011;49;7305;;1153976
Омск;2011;50;7175;;1153976
Омск;2011;51;7018;;1153976
Омск;2011;52;7286;;1153976
Омск;2012;1;5692;;1156583
Омск;2012;2;3440;;1156583
Омск;2012;3;5541;;1156583
Омск;2012;4;6618;;1156583
Омск;2012;5;7108;;1156583
Омск;2012;6;7762;;1156583
Омск;2012;7;6971;;1156583
Омск;2012;8;7433;;1156583
Омск;2012;9;6898;;1156583
Омск;2012;10;7276;;1156583
Омск;2012;11;6744;;1156583
Омск;2012;12;7545;;1156583
Омск;2012;13;8367;;1156583
Омск;2012;14;7846;;1156583
Омск;2012;15;6821;;1156583
Омск;2012;16;6308;;1156583
Омск;2012;17;6206;;1156583
Омск;2012;18;5614;;1156583
Омск;2012;19;4561;;1156583
Омск;2012;20;3596;;1156583
Омск;2012;21;4306;;1156583
Омск;2012;22;4510;;1156583
Омск;2012;23;4136;;1156583
Омск;2012;24;3648;;1156583
Омск;2012;25;2469;;1156583
Омск;2012;26;2914;;1156583
Омск;2012;27;2807;;1156583
Омск;2012;28;2544;;1156583
Омск;2012;29;2571;;1156583
Омск;2012;30;2661;;1156583
Омск;2012;31;2846;;1156583
Омск;2012;32;2744;;1156583
Омск;2012;33;2783;;1156583
Омск;2012;34;3017;;1156583
Омск;2012;35;3265;;1156583
Омск;2012;36;3603;;1156583
Омск;2012;37;4305;;1156583
Омск;2012;38;6173;;1156583
Омск;2012;39;6451;;1156583
Омск;2012;40;6600;;1156583
Омск;2012;41;6673;;1156583
Омск;2012;42;6510;;1156583
Омск;2012;43;6800;;1156583
Омск;2012;44;6404;;1156583
Омск;2012;45;5730;;1156583
Омск;2012;46;5374;;1156583
Омск;2012;47;6342;;1156583
Омск;2012;48;6965;;1156583
Омск;2012;49;7320;;1156583
Омск;2012;50;7328;;1156583
Омск;2012;51;7239;;1156583
Омск;2012;52;7009;;1156583
Омск;2012;53;6764;;1156583
Омск;2013;1;3909;;1156583
Омск;2013;2;5577;;1156583
Омск;2013;3;6874;;1156583
Омск;2013;4;7682;;1156583
Омск;2013;5;8723;;1156583
Омск;2013;6;9756;Э;1156583
Омск;2013;7;13873;Э;1156583
Омск;2013;8;14889;Э;1156583
Омск;2013;9;15823;Э;1156583
Омск;2013;10;13589;Э;1156583
Омск;2013;11;12957;Э;1156583
Омск;2013;12;10190;Э;1156583
Омск;2013;13;8878;Э;1156583
Омск;2013;14;7783;;1156583
Омск;2013;15;7111;;1156583
Омск;2013;16;7404;;1156583
Омск;2013;17;6811;;1156583
Омск;2013;18;3823;;1156583
Омск;2013;19;3946;;1156583
Омск;2013;20;5096;;1156583
Омск;2013;21;4910;;1156583
Омск;2013;22;4704;;1156583
Омск;2013;23;4014;;1156583
Омск;2013;24;3281;;1156583
Омск;2013;25;3375;;1156583
Омск;2013;26;3400;;1156583
Омск;2013;27;3165;;1156583
Омск;2013;28;2785;;1156583
Омск;2013;29;2847;;1156583
Омск;2013;30;3101;;1156583
Омск;2013;31;3087;;1156583
Омск;2013;32;2939;;1156583
Омск;2013;33;3011;;1156583
Омск;2013;34;3207;;1156583
Омск;2013;35;3490;;1156583
Омск;2013;36;3581;;1156583
Омск;2013;37;4741;;1156583
Омск;2013;38;6985;;1156583
Омск;2013;39;7094;;1156583
Омск;2013;40;6973;;1156583
Омск;2013;41;6899;;1156583
Омск;2013;42;6827;;1156583
Омск;2013;43;6530;;1156583
Омск;2013;44;5777;;1156583
Омск;2013;45;5233;;1156583
Омск;2013;46;5749;;1156583
Омск;2013;47;6486;;1156583
Омск;2013;48;7128;;1156583
Омск;2013;49;6640;;1156583
Омск;2013;50;6964;;1156583
Омск;2013;51;7260;;1156583
Омск;2013;52;6753;;1156583
Омск;2014;1;4217;;1166100
Омск;2014;2;4551;;1166100
Омск;2014;3;6015;;1166100
Омск;2014;4;6916;;1166100
Омск;2014;5;7442;;1166100
Омск;2014;6;7291;;1166100
Омск;2014;7;7506;;1166100
Омск;2014;8;8636;;1166100
Омск;2014;9;9463;;1166100
Омск;2014;10;6495;;1166100
Омск;2014;11;8243;;1166100
Омск;2014;12;7584;;1166100
Омск;2014;13;6971;;1166100
Омск;2014;14;6904;;1166100
Омск;2014;15;6326;;1166100
Омск;2014;16;5879;;1166100
Омск;2014;17;6439;;1166100
Омск;2014;18;4438;;1166100
Омск;2014;19;4718;;1166100
Омск;2014;20;4559;;1166100
Омск;2014;21;4964;;1166100
Омск;2014;22;4791;;1166100
Омск;2014;23;4308;;1166100
Омск;2014;24;3379;;1166100
Омск;2014;25;3370;;1166100
Омск;2014;26;3199;;1166100
Омск;2014;27;3196;;1166100
Омск;2014;28;2483;;1166100
Омск;2014;29;2802;;1166100
Омск;2014;30;2941;;1166100
Омск;2014;31;3148;;1166100
Омск;2014;32;2959;;1166100
Омск;2014;33;3070;;1166100
Омск;2014;34;3247;;1166100
Омск;2014;35;3521;;1166100
Омск;2014;36;3622;;1166100
Омск;2014;37;4721;;1166100
Омск;2014;38;6986;;1166100
Омск;2014;39;6436;;1166100
Омск;2014;40;6440;;1166100
Омск;2014;41;6574;;1166100
Омск;2014;42;6760;;1166100
Омск;2014;43;6497;;1166100
Омск;2014;44;5915;;1166100
Омск;2014;45;5446;;1166100
Омск;2014;46;6569;;1166100
Омск;2014;47;7250;;1166100
Омск;2014;48;7900;;1166100
Омск;2014;49;7187;;1166100
Омск;2014;50;7554;;1166100
Омск;2014;51;7361;;1166100
Омск;2014;52;6255;;1166100
Омск;2015;1;4295;;1166100
Омск;2015;2;3674;;1166100
Омск;2015;3;6065;;1166100
Омск;2015;4;6839;;1166100
Омск;2015;5;8439;;1166100
Омск;2015;6;9904;Э;1166100
Омск;2015;7;13694;Э;1166100
Омск;2015;8;12756;Э;1166100
Омск;2015;9;13127;Э;1166100
Омск;2015;10;9817;Э;1166100
Омск;2015;11;10158;Э;1166100
Омск;2015;12;9726;Э;1166100
